Unnamed: 0,AMZN,RSI,AMZN_rsi_entry_exit,AMZN_rsi_balance
2020-02-03,2003.25,71.2707894625345,0,0
2020-02-04,2049.78,75.12941837053202,0,0
2020-02-05,2039.62,72.8292455291359,0,0
2020-02-06,2050.37,73.7451688437901,0,0
2020-02-07,2079.21,76.07527567702579,0,0
2020-02-10,2134.55,79.78303218320372,0,0
2020-02-11,2152.27,80.8086353809205,0,0
2020-02-12,2161.34,81.33069458844705,0,0
2020-02-13,2151.12,78.73177850258766,0,0
2020-02-14,2135.48,74.79293360162093,0,0
2020-02-18,2155.67,76.43210323103216,0,0
2020-02-19,2170.21,77.5636352710521,0,0
2020-02-20,2153.59,73.23532920810052,0,0
2020-02-21,2095.97,60.60787547235562,0,0
2020-02-24,2008.74,47.30896896070322,0,0
2020-02-25,1970.65,42.88398416402145,0,0
2020-02-26,1979.61,44.206002559262,0,0
2020-02-27,1882.88,34.83249663577837,0,0
2020-02-28,1889.18,35.7874989945668,0,0
2020-03-02,1954.0,44.75763068207006,0,0
2020-03-03,1908.88,40.51495935922959,0,0
2020-03-04,1976.46,48.403967238821366,0,0
2020-03-05,1924.03,43.57555934406806,0,0
2020-03-06,1901.14,41.623417603441176,0,0
2020-03-09,1800.01,34.31017183990407,0,0
2020-03-10,1894.0,44.13449205672915,0,0
2020-03-11,1819.63,39.145762552988245,0,0
2020-03-12,1676.21,31.70335196136925,0,0
2020-03-13,1786.31,40.97998667928542,0,0
2020-03-16,1688.0,36.24581506238911,0,0
2020-03-17,1807.38,44.61332171273995,0,0
2020-03-18,1832.39,46.206213538204274,0,0
2020-03-19,1880.5,49.23094216123071,0,0
2020-03-20,1846.09,47.187261323857214,0,0
2020-03-23,1902.54,50.79587503880348,0,0
2020-03-24,1940.0,53.08667129985494,0,0
2020-03-25,1885.78,49.494798588989156,0,0
2020-03-26,1955.225,53.80589878955541,0,0
2020-03-27,1899.92,50.13556138462,0,0
2020-03-30,1964.78,54.09080307018926,0,0
2020-03-31,1949.79,53.043615254545486,0,0
2020-04-01,1906.58,50.03646526591277,0,0
2020-04-02,1918.83,50.88654365989017,0,0
2020-04-03,1906.6,49.9724069653432,0,0
2020-04-06,1998.49,56.32138118489516,0,0
2020-04-07,2011.6,57.156782505442436,0,0
2020-04-08,2042.9,59.1648871909765,0,0
2020-04-09,2042.82,59.157255116172614,0,0
2020-04-13,2168.01,66.45061269460155,0,0
2020-04-14,2283.31,71.49864814239132,0,0
2020-04-15,2309.27,72.50187900814993,0,0
2020-04-16,2408.19,75.97250646100962,0,0
2020-04-17,2372.87,72.45608351656975,0,0
2020-04-20,2393.08,73.21989678590546,0,0
2020-04-21,2329.36,66.9189639340928,0,0
2020-04-22,2366.54,68.61604175633713,0,0
2020-04-23,2399.44,70.07880097583119,0,0
2020-04-24,2410.0,70.55321306177346,0,0
2020-04-27,2376.82,66.96073511187107,0,0
2020-04-28,2314.08,60.66996421051933,0,0
2020-04-29,2371.88,64.02327135604243,0,0
2020-04-30,2471.5,68.93880365392393,0,0
2020-05-01,2285.94,54.10885259127942,0,0
2020-05-04,2315.99,55.76826652076887,0,0
2020-05-05,2317.64,55.86264137756278,0,0
2020-05-06,2350.97,57.8204073661508,0,0
2020-05-07,2367.61,58.80288779068069,0,0
2020-05-08,2379.5,59.5283021779943,0,0
2020-05-11,2406.9375,61.225052630714046,0,0
2020-05-12,2357.505,56.6194651757114,0,0
2020-05-13,2366.17,57.22685529498556,0,0
2020-05-14,2391.37,59.023746273101274,0,0
2020-05-15,2410.41,60.37811454713528,0,0
2020-05-18,2426.38,61.5267598486537,0,0
2020-05-19,2448.59,63.127715050176164,0,0
2020-05-20,2497.35,66.43039485526577,0,0
2020-05-21,2448.01,60.522863708736566,0,0
2020-05-22,2436.89,59.24414520590489,0,0
2020-05-26,2423.7,57.687247811309035,0,0
2020-05-27,2409.51,55.98277049982067,0,0
2020-05-28,2401.05,54.94050890850563,0,0
2020-05-29,2436.53,58.43547598901941,0,0
2020-06-01,2470.12,61.48152552430176,0,0
2020-06-02,2473.3,61.76718734405741,0,0
2020-06-03,2478.4,62.250713098728994,0,0
2020-06-04,2460.6,59.425875649292905,0,0
2020-06-05,2481.415,61.61920664143029,0,0
2020-06-08,2522.8,65.60078098932647,0,0
2020-06-09,2603.39,71.747235956785,0,0
2020-06-10,2648.16,74.47571333288514,0,0
2020-06-11,2558.47,61.63403888871428,0,0
2020-06-12,2566.705,62.2771932889562,0,0
2020-06-15,2572.62,62.76008930528709,0,0
2020-06-16,2615.13,66.11708954162907,0,0
2020-06-17,2641.72,68.05678387319554,0,0
2020-06-18,2655.0,69.01095272276949,0,0
2020-06-19,2671.86,70.22690022709554,0,0
2020-06-22,2712.0,72.94837572818929,0,0
2020-06-23,2764.42,76.0298305973893,0,0
2020-06-24,2733.49,70.89809119399575,0,0
2020-06-25,2756.16,72.37011853527888,0,0
2020-06-26,2692.87,62.8171014766219,0,0
2020-06-29,2681.52,61.25549440143171,0,0
2020-06-30,2756.09,67.05097444712914,0,0
2020-07-01,2879.2,73.9727995284754,0,0
2020-07-02,2887.56,74.36660505227746,0,0
2020-07-06,3057.16,80.73497381982726,0,0
2020-07-07,3000.12,74.06993912043791,0,0
2020-07-08,3081.88,77.00082562568814,0,0
2020-07-09,3183.81,80.03118165605662,0,0
2020-07-10,3203.36,80.56023781970735,0,0
2020-07-13,3101.55,70.13862323251846,0,0
2020-07-14,3084.02,68.49556526955415,0,0
2020-07-15,3008.87,61.810722179203225,0,0
2020-07-16,2994.55,60.5971114624193,0,0
2020-07-17,2961.47,57.77507098268908,0,0
2020-07-20,3195.01,68.81633755561717,0,0
2020-07-21,3141.43,64.64016404929265,0,0
2020-07-22,3100.23,61.54720273564698,0,0
2020-07-23,2987.725,53.95507310731659,0,0
2020-07-24,3008.92,55.079285152867804,0,0
2020-07-27,3053.89,57.45290160858079,0,0
2020-07-28,2999.62,53.760978340796136,0,0
2020-07-29,3034.27,55.717570201102966,0,0
2020-07-30,3052.65,56.76271619647536,0,0
2020-07-31,3164.68,62.56266264013991,0,0
2020-08-03,3111.42,58.5421125278967,0,0
2020-08-04,3138.82,59.96744965666705,0,0
2020-08-05,3205.83,63.29138219309937,0,0
2020-08-06,3224.35,64.17668285283983,0,0
2020-08-07,3165.75,59.30317139273606,0,0
2020-08-10,3149.87,58.01740928310196,0,0
2020-08-11,3080.67,52.65945118805158,0,0
2020-08-12,3161.0,57.55927163106034,0,0
2020-08-13,3161.02,57.56044938499999,0,0
2020-08-14,3148.0,56.461966216701356,0,0
2020-08-17,3181.16,58.627520153084276,0,0
2020-08-18,3312.49,65.86839456767457,0,0
2020-08-19,3260.15,61.26629966494634,0,0
2020-08-20,3296.05,63.167197058020754,0,0
2020-08-21,3284.59,62.11917548645437,0,0
2020-08-24,3307.45,63.42283723359097,0,0
2020-08-25,3346.05,65.57705350952062,0,0
2020-08-26,3442.06,70.26759681293262,0,0
2020-08-27,3400.7,66.08970069830254,0,0
2020-08-28,3401.8,66.14734973425325,0,0
2020-08-31,3441.91,68.26586570154049,0,0
2020-09-01,3500.47,71.10862666328099,0,0
2020-09-02,3529.34,72.42032287511907,0,0
2020-09-03,3369.17,56.96740238850982,0,0
2020-09-04,3294.62,51.463158076461276,0,0
2020-09-08,3149.84,42.81186473632777,0,0
2020-09-09,3268.27,50.188407601468136,0,0
2020-09-10,3176.12,45.29292413416493,0,0
2020-09-11,3117.28,42.4459075098915,0,0
2020-09-14,3102.97,41.758434729461584,0,0
2020-09-15,3153.28,45.12358733959599,0,0
2020-09-16,3077.14,41.23999555005917,0,0
2020-09-17,3010.56,38.148141783641016,0,0
2020-09-18,2952.64,35.64455323282931,0,0
2020-09-21,2962.0,36.37128591924242,0,0
2020-09-22,3129.0,47.71578409355791,0,0
2020-09-23,2997.44,41.44657358103677,0,0
2020-09-24,3018.58,42.748256795469196,0,0
2020-09-25,3094.65,47.289196579283704,0,0
2020-09-28,3175.04,51.653319593451755,0,0
2020-09-29,3142.92,49.876467705362344,0,0
2020-09-30,3147.425,50.13555607194235,0,0
2020-10-01,3222.01,54.343325215160824,0,0
2020-10-02,3125.93,48.64831026947512,0,0
2020-10-05,3199.2,52.71766418842427,0,0
2020-10-06,3099.29,47.222426586287284,0,0
2020-10-07,3192.51,52.22627603630724,0,0
2020-10-08,3190.55,52.11439816383216,0,0
2020-10-09,3287.82,57.03356943066308,0,0
2020-10-12,3442.93,63.47677108603484,0,0
2020-10-13,3442.64,63.45761092968481,0,0
2020-10-14,3363.05,58.260042576835836,0,0
2020-10-15,3338.62,56.72424195791034,0,0
2020-10-16,3160.0,46.97404662108885,0,0
2020-10-19,3207.3,49.45184336185046,0,0
2020-10-20,3216.26,49.92914589974076,0,0
2020-10-21,3183.6,48.144595502481316,0,0
2020-10-22,3177.4,47.795358225135445,0,0
2020-10-23,3204.64,49.52767171698707,0,0
2020-10-26,3207.32,49.70450289776088,0,0
2020-10-27,3287.92,54.83004809014483,0,0
2020-10-28,3162.49,46.83167407269681,0,0
2020-10-29,3212.79,49.98271771606102,0,0
2020-10-30,3036.13,40.8302467287108,0,0
2020-11-02,3004.48,39.4369550555195,0,0
2020-11-03,3046.25,42.23835450149214,0,0
2020-11-04,3241.16,53.13250575250769,0,0
2020-11-05,3322.0,56.773970082895275,0,0
2020-11-06,3310.41,56.10096786751129,0,0
2020-11-09,3141.34,47.293749301627834,0,0
2020-11-10,3035.18,42.75501722734736,0,0
2020-11-11,3136.81,47.90895932069445,0,0
2020-11-12,3110.2,46.7228117903819,0,0
2020-11-13,3134.09,47.96831771578143,0,0
2020-11-16,3132.99,47.91277628577249,0,0
2020-11-17,3135.66,48.06995167908355,0,0
2020-11-18,3105.1,46.34612519659645,0,0
2020-11-19,3114.41,46.970035579321944,0,0
2020-11-20,3099.205,46.028643108210424,0,0
2020-11-23,3100.18,46.10323907929001,0,0
2020-11-24,3116.86,47.4415910984319,0,0
2020-11-25,3184.82,52.605490068654106,0,0
2020-11-27,3195.95,53.412778656353176,0,0
2020-11-30,3168.03,51.06307716843316,0,0
2020-12-01,3220.08,55.03442288619607,0,0
2020-12-02,3203.75,53.565706271376094,0,0
2020-12-03,3188.66,52.179924712365214,0,0
2020-12-04,3163.49,49.86272936190832,0,0
2020-12-07,3158.77,49.41952782437163,0,0
2020-12-08,3176.64,51.18847484578266,0,0
2020-12-09,3101.35,44.17816730687035,0,0
2020-12-10,3100.07,44.06767237751894,0,0
2020-12-11,3116.41,45.92694190154741,0,0
2020-12-14,3156.97,50.3397863501631,0,0
2020-12-15,3166.45,51.339350480986,0,0
2020-12-16,3240.96,58.422847721354536,0,0
2020-12-17,3237.015,57.94191997142762,0,0
2020-12-18,3201.07,53.61148874274588,0,0
2020-12-21,3205.74,54.09154705931141,0,0
2020-12-22,3206.52,54.176843512031674,0,0
2020-12-23,3186.73,51.559372902459316,0,0
2020-12-24,3171.16,49.53178542555899,0,0
2020-12-28,3283.96,61.38076207622947,0,0
2020-12-29,3320.71,64.31991204444675,0,0
2020-12-30,3285.85,59.680080931350844,0,0
2020-12-31,3256.41,56.0057008865004,0,0
2021-01-04,3186.65,48.401299354512275,0,0
2021-01-05,3218.51,51.63142962821751,0,0
2021-01-06,3138.01,44.11661536649501,0,0
2021-01-07,3161.41,46.551853361848984,0,0
2021-01-08,3182.7,48.74050924606159,0,0
2021-01-11,3115.75,42.80450844067551,0,0
2021-01-12,3120.88,43.373589834164626,0,0
2021-01-13,3166.24,48.274303212849595,0,0
2021-01-14,3129.32,44.87042665587423,0,0
2021-01-15,3104.54,42.6944534691875,0,0
2021-01-19,3121.0,44.6157433001392,0,0
2021-01-20,3264.73,57.89170893656033,0,0
2021-01-21,3307.21,60.87666167510048,0,0
2021-01-22,3290.0,59.05035624397676,0,0
2021-01-25,3293.1,59.28728520587505,0,0
2021-01-26,3326.12,61.82119096621853,0,0
2021-01-27,3234.98,52.169681893808466,0,0
2021-01-28,3239.7,52.582552236823524,0,0
2021-01-29,3206.31,49.33802598804449,0,0
2021-02-01,3342.88,60.164822227846,0,0
2021-02-02,3383.23,62.70104519362877,0,0
2021-02-03,3311.26,55.868530609448676,0,0
2021-02-04,3330.84,57.23390347279527,0,0
2021-02-05,3352.49,58.75347160410059,0,0
2021-02-08,3323.49,55.888829569810575,0,0
2021-02-09,3305.0,54.078389419012666,0,0
2021-02-10,3286.59,52.26305956841648,0,0
2021-02-11,3261.65,49.823061114123185,0,0
2021-02-12,3278.38,51.46016847261994,0,0
2021-02-16,3267.05,50.264117437636266,0,0
2021-02-17,3307.8,54.371777059712905,0,0
2021-02-18,3329.43,56.42879364890394,0,0
2021-02-19,3251.0,47.98198213981159,0,0
2021-02-22,3182.39,42.05181816002793,0,0
2021-02-23,3195.65,43.505063146877625,0,0
2021-02-24,3159.53,40.523814246922306,0,0
2021-02-25,3057.16,33.514162406989584,0,0
2021-02-26,3092.349,37.51525878315137,0,0
2021-03-01,3146.61,43.19230687384203,0,0
2021-03-02,3095.99,39.57955194597069,0,0
2021-03-03,3005.01,34.06457663198739,0,0
2021-03-04,2977.04,32.56240224283009,0,0
2021-03-05,3000.45,35.14041552378845,0,0
2021-03-08,2951.951,32.37881964967811,0,0
2021-03-09,3062.67,43.32830039298135,0,0
2021-03-10,3057.64,42.98774640614735,0,0
2021-03-11,3116.48,48.124255057567936,0,0
2021-03-12,3091.23,46.200627067965286,0,0
2021-03-15,3081.42,45.44066131926439,0,0
2021-03-16,3092.42,46.50329012209752,0,0
2021-03-17,3135.2,50.53803973433673,0,0
2021-03-18,3027.99,41.99084941536589,0,0
2021-03-19,3072.99,46.11059389497663,0,0
2021-03-22,3111.37,49.41056932383308,0,0
2021-03-23,3137.5,51.58433311210106,0,0
2021-03-24,3087.17,47.362872015469236,0,0
2021-03-25,3046.26,44.19678475839093,0,0
2021-03-26,3053.14,44.864300301594696,0,0
2021-03-29,3076.76,47.19946039130502,0,0
2021-03-30,3054.7,45.27098538359302,0,0
2021-03-31,3095.65,49.40364198602946,0,0
2021-04-01,3161.55,55.25876293340852,0,0
2021-04-05,3225.26,60.06966425884391,0,0
2021-04-06,3223.99,59.93132255429725,0,0
2021-04-07,3279.39,63.84314628641297,0,0
2021-04-08,3299.99,65.20350037527695,0,0
2021-04-09,3372.09,69.52520302955429,0,0
2021-04-12,3379.39,69.93238689135649,0,0
2021-04-13,3400.0,71.1061876841537,0,0
2021-04-14,3334.4,62.714080275398906,0,0
2021-04-15,3378.89,65.67305993842675,0,0
2021-04-16,3399.21,66.9626403636687,0,0
2021-04-19,3373.94,63.75494274077408,0,0
2021-04-20,3334.68,59.024287058834744,0,0
2021-04-21,3361.52,61.1468038263875,0,0
2021-04-22,3308.0676,55.032928016916514,0,0
2021-04-23,3340.52,57.792231906984824,0,0
2021-04-26,3408.96,62.95499759328389,0,0
2021-04-27,3417.43,63.54922797307072,0,0
2021-04-28,3461.12,66.53148445860305,0,0
2021-04-29,3471.31,67.20541816949239,0,0
2021-04-30,3470.02,67.02142800093722,0,0
2021-05-03,3386.49,56.27751056596414,0,0
2021-05-04,3312.65,48.82615331760371,0,0
2021-05-05,3271.17,45.205217601019676,0,0
2021-05-06,3306.37,48.683118178872554,0,0
2021-05-07,3289.7,47.15661334597126,0,0
2021-05-10,3190.0,39.23311715697327,0,0
2021-05-11,3223.11,42.67777425848648,0,0
2021-05-12,3152.62,37.76905524961953,0,0
2021-05-13,3162.0,38.778152111565745,0,0
2021-05-14,3222.9,45.0124811879737,0,0
2021-05-17,3271.79,49.46177138048406,0,0
2021-05-18,3232.73,46.24245003062848,0,0
2021-05-19,3231.95,46.1778139400831,0,0
2021-05-20,3248.54,47.847541060614226,0,0
2021-05-21,3202.0,43.74738020676259,0,0
2021-05-24,3244.68,48.136578024807704,0,0
2021-05-25,3259.05,49.56351328353458,0,0
2021-05-26,3265.19,50.194064673808064,0,0
2021-05-27,3232.06,46.7946101036747,0,0
2021-05-28,3224.68,46.04648713462147,0,0
2021-06-01,3218.65,45.40770560865843,0,0
2021-06-02,3234.92,47.52304190137043,0,0
2021-06-03,3187.94,42.41265610365931,0,0
2021-06-04,3206.22,44.895691305652576,0,0
2021-06-07,3199.31,44.12124707794399,0,0
2021-06-08,3264.14,52.41479057094462,0,0
2021-06-09,3281.22,54.33765285439246,0,0
2021-06-10,3349.65,61.116886285441474,0,0
2021-06-11,3346.83,60.71683219669462,0,0
2021-06-14,3384.94,64.13363116572887,0,0
2021-06-15,3384.88,64.12417463804151,0,0
2021-06-16,3414.78,66.75491471729148,0,0
2021-06-17,3489.68,72.24535349412183,0,0
2021-06-18,3486.37,71.68194905226267,0,0
2021-06-21,3453.96,66.23522836469776,0,0
2021-06-22,3505.5,70.12309193581652,0,0
2021-06-23,3503.51,69.78895289024791,0,0
2021-06-24,3449.08,61.19917941798779,0,0
2021-06-25,3404.9,55.254422099220015,0,0
2021-06-28,3443.89,59.036239506335356,0,0
2021-06-29,3449.48,59.56391004276931,0,0
2021-06-30,3440.29,58.23577787784903,0,0
2021-07-01,3432.98,57.14429352935036,0,0
2021-07-02,3510.99,64.73941507418698,0,0
2021-07-06,3675.72,74.86819033995496,0,0
2021-07-07,3698.49,75.89877017948704,0,0
2021-07-08,3731.42,77.34561996961182,0,0
2021-07-09,3717.6802,75.3140416954943,0,0
2021-07-12,3718.52,75.35664838106678,0,0
2021-07-13,3678.85,69.2743047908421,0,0
2021-07-14,3683.61,69.59146182935045,0,0
2021-07-15,3632.08,62.11636931076908,0,0
2021-07-16,3572.98,54.84066046821049,0,0
2021-07-19,3550.0,52.27662506842614,0,0
2021-07-20,3572.83,54.55012329749861,0,0
2021-07-21,3586.33,55.88834887356636,0,0
2021-07-22,3638.01,60.66329048163675,0,0
2021-07-23,3656.67,62.25213346254414,0,0
2021-07-26,3700.0,65.71509475697042,0,0
2021-07-27,3628.64,56.51905292497708,0,0
2021-07-28,3630.3035,56.67127036123222,0,0
2021-07-29,3600.0542,53.035399419735946,0,0
2021-07-30,3327.59,32.690779271754636,0,0
2021-08-02,3331.69,33.10661900340037,0,0
2021-08-03,3366.91,36.7231047636021,0,0
2021-08-04,3354.71,35.99712159860644,0,0
2021-08-05,3376.1,38.30018890301177,0,0
2021-08-06,3344.83,36.24676704504224,0,0
2021-08-09,3341.33,36.01402557144474,0,0
2021-08-10,3321.32,34.644401762162715,0,0
2021-08-11,3292.22,32.696946841707344,0,0
2021-08-12,3302.7,34.13295045979362,0,0
2021-08-13,3293.96,33.49117082504678,0,0
2021-08-16,3299.0,34.25880356984456,0,0
2021-08-17,3241.96,30.03387626719919,0,0
2021-08-18,3201.21,27.431175462516975,1,1
2021-08-19,3186.47,26.53541219145235,0,1
2021-08-20,3199.06,28.677744473216563,0,1
2021-08-23,3265.97,38.878911307314645,0,1
2021-08-24,3306.04,44.04080695115121,0,1
2021-08-25,3299.99,43.44422391773134,0,1
2021-08-26,3315.47,45.47928494947631,0,1
2021-08-27,3349.05,49.70697059145033,0,1
2021-08-30,3421.14,57.3525921934693,0,1
2021-08-31,3472.49,61.806530720787954,-1,0
2021-09-01,3479.58,62.39056569008637,0,0
2021-09-02,3463.4,60.13079859954907,0,0
2021-09-03,3478.77,61.55529489391764,0,0
2021-09-07,3509.14,64.27168377781977,0,0
2021-09-08,3525.69,65.69421139718006,0,0
2021-09-09,3485.3,59.47100799761752,0,0
2021-09-10,3470.39,57.31263862755577,0,0
2021-09-13,3455.96,55.22372937879571,0,0
2021-09-14,3450.055,54.35073223472309,0,0
2021-09-15,3475.38,57.45693699671563,0,0
